x,y,labels
861.7,-4.1604,1
863.1,36.508,1
863.8,38.429,1
865.9,13.998,1
866.6,73.178,1
866.6,-6.9552,1
866.6,-21.962,1
867.3,-3.0842,1
868.0,44.113,1
868.0,43.096,1
868.7,68.085,1
869.4,-31.913,1
870.1,8.3878,1
870.8,51.756,1
872.2,65.562,1
872.2,29.403,1
872.2,-42.032,1
873.6,12.037,1
874.3,35.869,1
874.3,-7.2683,1
875.7,8.9031,1
875.7,-28.112,1
875.7,-18.337,1
876.4,-43.159,1
877.8,17.904,1
879.2,6.0275,1
880.6,55.767,1
882.0,8.0698,1
882.7,4.2664,1
883.4,22.729,1
883.4,-8.1877,1
884.8,19.205,1
885.5,70.344,1
886.2,-23.958,1
886.9,52.253,1
886.9,19.247,1
887.6,-10.527,1
887.6,6.0598,1
887.6,8.1067,1
887.6,9.811,1
889.7,-18.636,1
890.4,8.6201,1
891.1,-0.2023,1
891.8,62.431,1
893.2,-41.381,1
893.2,-42.803,1
893.9,1.0548,1
894.6,11.186,1
895.3,-31.858,1
896.0,44.204,1
896.0,21.744,1
896.0,29.42,1
896.0,0.59863,1
896.7,59.052,1
896.7,52.884,1
896.7,34.135,1
896.7,-18.649,1
897.4,-6.5789,1
899.5,11.939,1
899.5,-7.4984,1
900.9,67.528,1
901.6,-37.053,1
903.0,56.325,1
903.7,15.069,1
905.8,35.216,1
906.5,1.7204,1
906.5,-34.762,1
907.2,4.2657,1
907.2,-31.924,1
907.9,63.748,1
907.9,29.101,1
907.9,-19.326,1
908.6,3.3614,1
909.3,23.142,1
909.3,8.8092,1
909.3,-12.564,1
910.0,26.625,1
910.7,1.0063,1
911.4,0.35269,1
911.4,-7.402,1
911.4,1.7821,1
913.5,66.48,1
913.5,-6.6856,1
914.2,-6.6736,1
914.9,66.992,1
914.9,-6.3604,1
914.9,-17.305,1
917.0,47.894,1
917.7,15.847,1
918.4,60.36,1
919.1,54.828,1
919.1,13.145,1
919.8,68.309,1
919.8,-27.902,1
921.2,-5.9805,1
921.2,-41.493,1
921.9,-19.164,1
923.3,73.267,1
923.3,-23.083,1
924.0,-9.4286,1
925.4,-27.299,1
926.1,-37.34,1
927.5,32.343,1
928.9,1.8685,1
928.9,-43.393,1
932.4,14.713,1
933.1,-8.4781,1
933.8,10.836,1
935.2,69.604,1
935.2,-25.988,1
937.3,-40.173,1
938.0,55.894,1
938.0,-5.8871,1
938.7,-2.759,1
940.8,13.966,1
940.8,-44.208,1
941.5,-10.478,1
941.5,1.3476,1
941.5,11.888,1
941.5,9.7796,1
942.9,15.993,1
942.9,-4.6719,1
945.0,38.282,1
945.0,-3.865,1
945.0,-41.028,1
947.8,71.098,1
947.8,27.672,1
949.2,62.087,1
949.2,41.791,1
949.9,72.776,1
950.6,-2.5099,1
951.3,44.921,1
951.3,-3.3655,1
951.3,-1.8074,1
952.7,-30.993,1
953.4,22.321,1
954.1,-40.032,1
954.8,-24.611,1
955.5,22.709,1
956.2,15.394,1
957.6,39.529,1
958.3,4.827,1
959.0,66.692,1
959.0,28.998,1
959.7,31.273,1
961.1,-25.501,1
962.5,16.23,1
962.5,-18.111,1
963.9,7.4321,1
963.9,-33.44,1
964.6,-20.26,1
966.7,-10.729,1
968.1,17.883,1
968.1,-8.1747,1
968.8,-1.5973,1
970.2,13.596,1
970.9,35.943,1
970.9,-24.208,1
971.6,50.611,1
971.6,-35.02,1
